1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,S,S,S,0,0,0,0,0,0,1,
1,0,0,0,0,0,S,S,S,0,0,0,0,0,0,1,
1,0,0,0,0,0,S,S,S,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,T,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,L,
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,L,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Time , DeltaVelocity
92,0.0003433228
92,0.0006866455
92,0.0002593994
92,0.0005264282
92,0.0002975464
92,0.0002059937
92,0.0007476807
92,0.0003128052
92,0.0006637573
93,0.0001068115
93,0.0006027222
93,0.0001754761
93,0.0002593994
93,0.0006790161
93,0.000289917
93,4.577637E-05
93,0.0008010864
93,0.0002975464
93,0.0002975464
93,0.0001907349
93,0.0001373291
93,0.0006027222
93,3.051758E-05
93,0.0001068115
93,0.0003356934
94,0.0003051758
94,0.0001831055
94,0.0001525879
94,0.000328064
94,6.866455E-05
94,0.0003128052
94,0.000213623
94,9.918213E-05
94,0.0005493164
94,0
94,0.0001144409
94,0.0001754761
94,8.392334E-05
94,0.0002059937
94,0.0001983643
94,7.629395E-05
94,0.000213623
95,0.0001373291
95,5.340576E-05
95,0.0001449585
95,1.525879E-05
95,0.000213623
95,8.392334E-05
95,1.525879E-05
95,0.0005264282
95,0.0004196167
95,0.0002746582
95,0.0003356934
95,0.0001068115
95,9.155273E-05
95,0.0001068115
95,1.525879E-05
95,2.288818E-05
96,8.392334E-05
96,0.0002593994
96,3.051758E-05
96,0.0001983643
96,0.0001678467
96,0.0001525879
96,2.288818E-05
96,0.0001907349
96,0.0001525879
96,2.288818E-05
96,0.0001144409
96,6.103516E-05
96,0.0004425049
96,7.629395E-05
96,0.0003585815
96,0.0001525879
96,0.0003433228
97,0.0004501343
97,6.103516E-05
97,9.155273E-05
97,0.0003662109
97,0.0003051758
97,9.155273E-05
97,0.0006027222
97,9.918213E-05
97,0.0004272461
97,0.0002746582
97,0.0003204346
97,0.0004577637
97,6.866455E-05
97,0.0006332397
97,0.0001678467
97,0.0005950928
98,0.0004882813
98,0.0005493164
98,1.525879E-05
98,0.0007705688
98,0.0001220703
98,0.0006561279
98,0.0002365112
98,0.0003585815
98,0.000617981
98,0.0004501343
98,0.0001983643
98,0.0005264282
98,0.0009155273
98,0.0001068115
98,0.0006484985
98,0.0002288818
98,0.0007400513
99,0.0003051758
99,0.0006790161
99,0.000328064
99,0.0006561279
99,0.0006256104
99,0.000579834
99,0.0005340576
99,0.0004501343
99,0.0007095337
99,0.0004501343
99,0.00050354
99,0.0005111694
99,0.0008010864
99,0.0004348755
99,0.0006408691
99,0.0007781982
100,0.0006256104
100,0.0004272461
100,0.0006332397
100,0.0007476807
100,0.0003356934
100,0.0007781982
100,0.000793457
100,0.0004272461
100,0.000793457
100,0.0008544922
100,0.0003662109
100,0.0007553101
100,0.0005340576
100,0.001152039
100,0.0004653931
100,0.0005187988
100,0.0008850098
101,0.0007247925
101,0.0006484985
101,0.0008163452
101,0.0008087158
101,0.0005569458
101,0.0008010864
101,0.0004425049
101,0.0009613037
101,0.000328064
101,0.001106262
101,0.0004806519
101,0.000793457
101,0.0008010864
101,0.0007400513
101,0.0006866455
101,0.0008773804
101,0.0003967285
102,0.0009841919
102,0.0006256104
102,0.0009155273
102,0.0007171631
102,0.0007171631
102,0.0008850098
102,0.0007019043
102,0.0007629395
102,0.0007095337
102,0.0006103516
102,0.0008621216
102,0.000831604
102,0.0007400513
102,0.0007781982
102,0.0008239746
102,0.0006027222
103,0.0007095337
103,0.0008239746
103,0.0007095337
103,0.0009613037
103,0.0007171631
103,0.0007858276
103,0.0007095337
103,0.0008163452
103,0.0006256104
103,0.0008010864
103,0.001029968
103,0.000617981
103,0.0005569458
103,0.001022339
103,0.0006866455
103,0.000869751
103,0.0007476807
104,0.001014709
104,0.0007247925
104,0.0008087158
104,0.0004959106
104,0.000831604
104,0.0009536743
104,0.0005264282
104,0.0008392334
104,0.000793457
104,0.0007095337
104,0.0008392334
104,0.0007553101
104,0.0009078979
104,0.0005569458
104,0.0008087158
104,0.0007476807
105,0.0009231567
105,0.0005569458
105,0.0009155273
105,0.0006484985
105,0.0006027222
105,0.0008392334
105,0.001052856
105,0.0007476807
105,0.0005645752
105,0.0009307861
105,0.00050354
105,0.0009307861
105,0.0009536743
105,0.0005722046
105,0.0007247925
105,0.0008926392
105,0.0008468628
106,0.000541687
106,0.0007476807
106,0.0009002686
106,0.0007400513
106,0.0008392334
106,0.0005340576
106,0.0007629395
106,0.0008621216
106,0.0007629395
106,0.0006637573
106,0.0009460449
106,0.0004348755
106,0.000869751
106,0.0009536743
106,0.0005493164
106,0.0008010864
107,0.0009613037
107,0.0003738403
107,0.0009613037
107,0.0005950928
107,0.0007019043
107,0.0006332397
107,0.0007553101
107,0.0008392334
107,0.0004425049
107,0.0007705688
107,0.0005493164
107,0.001098633
107,0.0007019043
107,0.0007858276
107,0.0008239746
107,0.0002975464
107,0.0009307861
108,0.0005874634
108,0.0008392334
108,0.0006866455
108,0.0006103516
108,0.0005569458
108,0.0007705688
108,0.001091003
108,0.0002975464
108,0.0007247925
108,0.0006790161
108,0.000617981
108,0.0007019043
108,0.000541687
108,0.001045227
108,0.0007019043
108,0.000617981
109,0.0005722046
109,0.0007247925
109,0.0004959106
109,0.0007171631
109,0.0008621216
109,0.0006256104
109,8.392334E-05
109,0.0008926392
109,0.0007400513
109,0.000831604
109,0.0005874634
109,0.0006713867
109,0.0006103516
109,0.0007705688
109,0.00050354
109,0.0007247925
109,0.0002288818
110,0.0007705688
110,0.0007629395
110,0.0007858276
110,0.000541687
110,0.0005340576
110,0.0005950928
110,0.0008163452
110,0.0004806519
110,0.0006408691
110,0.0007400513
110,0.0003890991
110,0.0008621216
110,0.0004348755
110,0.0006103516
110,0.0006332397
110,0.0007781982
111,0.0002975464
111,0.0005874634
111,0.0009613037
111,0.0005874634
111,0.0003890991
111,0.0006103516
111,0.0006790161
111,0.0006790161
111,0.0005569458
111,0.0004348755
111,0.0009536743
111,0.0004119873
111,0.000579834
111,0.0006103516
111,0.0006484985
111,0.0006027222
111,0.0003585815
112,0.0007705688
112,0.0006332397
112,0.0007858276
112,0.0005264282
112,0.0005111694
112,0.0007247925
112,0.0007400513
112,0.0002746582
112,0.0008621216
112,0.0006256104
112,0.0008087158
112,0.00050354
112,0.0008544922
112,0.0004653931
112,0.0006332397
112,0.0007247925
112,0.0006332397
113,0.0006103516
113,0.0008087158
113,0.0004653931
113,0.00100708
113,0.0002593994
113,0.0007400513
113,0.0007171631
113,0.0006103516
113,0.0005187988
113,0.0007553101
113,0.0007095337
113,0.0006713867
113,0.0006408691
113,0.0007705688
113,0.0007019043
113,0.0007324219
114,0.0005111694
114,0.0007705688
114,0.0008163452
114,0.0005187988
114,0.000831604
114,0.0006103516
114,0.0007781982
114,0.0004959106
114,0.0007629395
114,0.001014709
114,0.0009307861
114,0.0003890991
114,0.0006103516
114,0.0008087158
114,0.0006866455
114,0.0008468628
114,0.0006637573
115,0.0009307861
115,0.0008087158
115,0.0007781982
115,0.0007019043
115,0.000541687
115,0.001052856
115,0.0005645752
115,0.001350403
115,0.0001220703
115,0.001228333
115,0.0002822876
115,0.001197815
115,0.0007324219
115,0.0007324219
115,0.0009155273
115,0.0008850098
116,0.0008163452
116,0.0008544922
116,0.00100708
116,0.000831604
116,0.0005569458
116,0.001121521
116,0.0009765625
116,0.0007629395
116,0.0009002686
116,0.000869751
116,0.0007095337
116,0.0009841919
116,0.000831604
116,0.0009231567
116,0.001106262
116,0.0006866455
116,0.0007781982
117,0.001045227
117,0.0009384155
117,0.0007629395
117,0.001060486
117,0.0009384155
117,0.0007858276
117,0.0009765625
117,0.001205444
117,0.001052856
117,0.000617981
117,0.001213074
117,0.000869751
117,0.0007553101
117,0.001243591
117,0.0005874634
117,0.001159668
118,0.0008926392
118,0.0008087158
118,0.001045227
118,0.001121521
118,0.0009002686
118,0.001220703
118,0.0004501343
118,0.0008087158
118,0.001411438
118,0.0005874634
118,0.001014709
118,0.0007629395
118,0.001213074
118,0.0006942749
118,0.001045227
118,0.0005645752
118,0.0009994507
119,0.0007019043
119,0.00100708
119,0.0008087158
119,0.0009841919
119,0.001083374
119,0.0003204346
119,0.001251221
119,0.0004653931
119,0.0007095337
119,0.0007705688
119,0.0009307861
119,0.0006561279
119,0.000793457
119,0.0004806519
119,0.0007476807
119,0.0005874634
119,0.0005569458
120,0.0007019043
120,0.0006561279
120,0.0006637573
120,0.0004043579
120,0.0005264282
120,0.000289917
120,0.0005950928
120,0.0004959106
120,0.0002212524
120,0.0004653931
120,0.0004577637
120,0.0005493164
120,3.051758E-05
120,0.0003356934
120,0.0003890991
120,6.103516E-05
121,0.0004272461
121,5.340576E-05
121,0.0002670288
121,0.0001525879
121,5.340576E-05
121,0.0003051758
121,0.0001602173
121,0.0001296997
121,3.814697E-05
121,0.0001754761
121,7.629395E-06
121,6.103516E-05
121,0.0007553101
121,5.340576E-05
121,0.0001220703
121,0.0003814697
121,0.0004730225
122,3.051758E-05
122,0.0003967285
122,0.0004272461
122,0.0004577637
122,0.000793457
122,0.0003433228
122,0.0001754761
122,0.0009078979
122,0.0003051758
122,0.0007095337
122,0.0003967285
122,0.0006942749
122,0.0007400513
122,0.0007095337
122,0.0006332397
122,0.0005645752
123,0.001045227
123,0.000831604
123,0.0003204346
123,0.0009994507
123,0.0009841919
123,0.0003585815
123,0.0009918213
123,0.0008087158
123,0.001014709
123,0.0009078979
123,0.0008468628
123,0.0009384155
123,0.0007705688
123,0.0008392334
123,0.00113678
123,0.0009307861
123,0.0008850098
124,0.0009002686
124,0.001197815
124,0.0008087158
124,0.0009689331
124,0.00125885
124,0.0007247925
124,0.001266479
124,0.001220703
124,0.0007629395
124,0.001396179
124,0.0006790161
124,0.001014709
124,0.00113678
124,0.001106262
124,0.001037598
124,0.001373291
125,0.00100708
125,0.0007095337
125,0.001190186
125,0.001121521
125,0.001182556
125,0.001205444
125,0.0009231567
125,0.001045227
125,0.001289368
125,0.001052856
125,0.001205444
125,0.0009918213
125,0.001487732
125,0.0006561279
125,0.001182556
125,0.001174927
125,0.001045227
126,0.001342773
126,0.0009384155
126,0.001144409
126,0.001190186
126,0.0009841919
126,0.0009994507
126,0.001167297
126,0.001121521
126,0.001266479
126,0.0008392334
126,0.001251221
126,0.001304626
126,0.001014709
126,0.001060486
126,0.001037598
126,0.001289368
127,0.00112915
127,0.001342773
127,0.0008544922
127,0.001190186
127,0.001174927
127,0.001319885
127,0.0009689331
127,0.0009384155
127,0.001190186
127,0.001167297
127,0.001014709
127,0.001121521
127,0.001182556
127,0.001296997
127,0.0009613037
127,0.001182556
127,0.001182556
128,0.001251221
128,0.001029968
128,0.001182556
128,0.001113892
128,0.001113892
128,0.001091003
128,0.00138855
128,0.00100708
128,0.0009460449
128,0.001228333
128,0.00113678
128,0.001464844
128,0.000869751
128,0.001426697
128,0.0008163452
128,0.001342773
129,0.001304626
129,0.001220703
129,0.001014709
129,0.001533508
129,0.0009918213
129,0.0009994507
129,0.001449585
129,0.00112915
129,0.001159668
129,0.001564026
129,0.0007476807
129,0.00138092
129,0.001327515
129,0.0009918213
129,0.001251221
129,0.001304626
129,0.001403809
130,0.001144409
130,0.001274109
130,0.001159668
130,0.001174927
130,0.00138092
130,0.001243591
130,0.001289368
130,0.001274109
130,0.0009155273
130,0.001274109
130,0.001434326
130,0.001487732
130,0.001144409
130,0.001274109
130,0.001182556
130,0.00125885
131,0.001220703
131,0.001365662
131,0.001480103
131,0.001274109
131,0.001144409
131,0.001495361
131,0.001342773
131,0.001419067
131,0.001472473
131,0.0008392334
131,0.001342773
131,0.001419067
131,0.001449585
131,0.001144409
131,0.001617432
131,0.001174927
131,0.00112915
132,0.00151062
132,0.001396179
132,0.001197815
132,0.001571655
132,0.00125885
132,0.001174927
132,0.001197815
132,0.001472473
132,0.001487732
132,0.001052856
132,0.001190186
132,0.001495361
132,0.0009384155
132,0.001625061
132,0.001228333
132,0.001121521
133,0.001403809
133,0.001213074
133,0.001358032
133,0.001052856
133,0.001068115
133,0.001319885
133,0.001121521
133,0.001113892
133,0.001487732
133,0.001106262
133,0.001487732
133,0.0008468628
133,0.00112915
133,0.001274109
133,0.0009918213
133,0.001014709
134,0.001068115
134,0.00113678
134,0.00125885
134,0.0007019043
134,0.001075745
134,0.001274109
134,0.001022339
134,0.0009460449
134,0.001045227
134,0.0007171631
134,0.001152039
134,0.001121521
134,0.0008850098
134,0.0006637573
134,0.001060486
134,0.001045227
134,0.0007400513
135,0.0008544922
135,0.0009307861
135,0.001174927
135,0.0005187988
135,0.0006408691
135,0.001213074
135,0.0004730225
135,0.001113892
135,0.0006484985
135,0.0008773804
135,0.0007324219
135,0.0007553101
135,0.0005569458
135,0.0007629395
135,0.0006561279
135,0.0005722046
136,0.0009689331
136,0.0005950928
136,0.0007781982
136,0.0004730225
136,0.0008926392
136,0.0001754761
136,0.0009613037
136,0.0003890991
136,0.0006256104
136,0.0006256104
136,0.0008087158
136,0.0002746582
136,0.0009384155
136,4.577637E-05
136,0.0005493164
136,0.0009078979
136,3.051758E-05
137,0.0009078979
137,0.0005874634
137,0.0003738403
137,0.000289917
137,0.0006332397
137,0.0001983643
137,0.0004348755
137,0.0003585815
137,0.00025177
137,0.0004425049
137,0.0003890991
137,0.000328064
137,0.000831604
137,0.000213623
137,0.0005950928
137,0.0005950928
138,6.103516E-05
138,0.0001602173
138,0.0006713867
138,0.0004196167
138,1.525879E-05
138,0.0005111694
138,0.0003204346
138,0.0003662109
138,3.814697E-05
138,0.0005493164
138,0.0001831055
138,0.0005264282
138,0.0001220703
138,0.0001907349
138,0.0003890991
138,0.0001220703
139,0.0001449585
139,0.0003509521
139,0.0005111694
139,7.629395E-06
139,0.00025177
139,0.0001754761
139,0.0001602173
139,0.000213623
139,3.814697E-05
139,0.0002746582
139,0.0003814697
139,9.918213E-05
139,0.0004272461
139,6.103516E-05
139,0.0002822876
139,0.0002059937
139,0.0001678467
140,0.0001296997
140,0.000289917
140,0.0001373291
140,0.0002288818
140,0.000213623
140,0.0001907349
140,0.0001754761
140,0.0001373291
140,6.866455E-05
140,7.629395E-06
140,0.0002746582
140,0.0001525879
140,0.0004348755
140,0.0001220703
140,0.0001144409
140,0.0005722046
141,0.0001068115
141,0.0001296997
141,0.0002593994
141,6.866455E-05
141,0
141,0.0002975464
141,0.0002059937
141,0
141,0.000579834
141,7.629395E-05
141,2.288818E-05
141,0.0001983643
141,0.0004806519
141,0.0001525879
141,6.103516E-05
141,0.0002059937
141,0.0002059937
142,0.0001983643
142,0.0002288818
142,0.0002365112
142,1.525879E-05
142,0.0003814697
142,9.155273E-05
142,0.0002593994
142,8.392334E-05
142,0.0005187988
142,0.0004272461
142,0.0002670288
142,0.0001907349
142,0.0001525879
142,0.0001678467
142,0.0001373291
142,0.000328064
143,3.051758E-05
143,0.0003814697
143,5.340576E-05
143,4.577637E-05
143,0.0001296997
143,0.0001449585
143,0.0001525879
143,0.000213623
143,0.0001220703
143,0.0003509521
143,0.0001678467
143,0.0001525879
143,0.0001220703
143,0.0006408691
143,6.103516E-05
143,1.525879E-05
144,0.0001373291
144,0.0004196167
144,3.051758E-05
144,0.0001754761
144,0.0001907349
144,0.0002365112
144,5.340576E-05
144,0.0003585815
144,3.814697E-05
144,0.0003204346
144,3.051758E-05
144,0.0004501343
144,0.0002593994
144,0.0002365112
144,0.0001220703
144,0.00025177
144,2.288818E-05
145,0.000541687
145,0.0003204346
145,0.0002059937
145,0.0001068115
145,0.0003051758
145,6.866455E-05
145,0.0004425049
145,0.000213623
145,0
145,0.0002059937
145,4.577637E-05
145,0.0002822876
145,6.866455E-05
145,0.0003128052
145,6.866455E-05
145,0.0002975464
146,7.629395E-05
146,0.000579834
146,0.0002822876
146,0.0003128052
146,0.0001068115
146,0.0001373291
146,7.629395E-05
146,0.0001678467
146,0.0004043579
146,7.629395E-05
146,0.0002746582
146,8.392334E-05
146,0.0001296997
146,0.0003051758
146,0.0001678467
146,1.525879E-05
147,5.340576E-05
147,0.0001296997
147,4.577637E-05
147,0.0001678467
147,0.0001068115
147,7.629395E-05
147,6.103516E-05
147,0.0002822876
147,0.0001144409
147,0.0002212524
147,0.0002365112
147,0.000579834
147,9.155273E-05
147,0.0001983643
147,0.0001678467
147,4.577637E-05
147,2.288818E-05
148,9.155273E-05
148,0.0001449585
148,4.577637E-05
148,0.0001373291
148,0.0001144409
148,0.0001449585
148,0.000213623
148,0.000213623
148,0
148,5.340576E-05
148,0.0001068115
148,7.629395E-05
148,0.0001144409
148,0.0003967285
148,0.0001449585
148,3.814697E-05
149,7.629395E-06
149,0.0001831055
149,3.051758E-05
149,0.0002212524
149,8.392334E-05
149,0.0001068115
149,6.103516E-05
149,0.0001754761
149,0.0004730225
149,0.0002593994
149,0.0002670288
149,8.392334E-05
149,9.918213E-05
149,1.525879E-05
149,0.0001754761
149,0.000213623
149,0.0001068115
150,1.525879E-05
150,4.577637E-05
150,0.000328064
150,7.629395E-06
150,0.0002975464
150,2.288818E-05
150,0.0001144409
150,0.0001907349
150,5.340576E-05
150,0.00025177
150,0.0001144409
150,0.0002365112
150,3.814697E-05
150,0.0003585815
150,0.0001373291
150,0.0002670288
151,0.0001754761
151,0.0004882813
151,0.0001831055
151,4.577637E-05
151,0.000579834
151,4.577637E-05
151,8.392334E-05
151,0.0002975464
151,4.577637E-05
151,0.0004882813
151,0.0003204346
151,9.918213E-05
151,0.0006484985
151,0.0001449585
151,7.629395E-06
151,0.0001602173
152,0.0004882813
152,2.288818E-05
152,9.918213E-05
152,0.0004043579
152,0.0001068115
152,7.629395E-05
152,0.0007629395
152,3.051758E-05
152,0.0002670288
152,0.000213623
152,6.866455E-05
152,0.0005493164
152,9.155273E-05
152,0.000213623
152,0.0004196167
152,7.629395E-05
152,0.0002822876
153,0.00025177
153,0.0001449585
153,0.0002593994
153,0.0003890991
153,0.0003814697
153,0.0001831055
153,0.0003356934
153,0.0001525879
153,0.0001831055
153,0.0004501343
153,0.0001373291
153,0.0002288818
153,0.000328064
153,5.340576E-05
153,0.0005722046
153,2.288818E-05
154,0.0002975464
154,0.0004806519
154,0.0001754761
154,0.000617981
154,7.629395E-05
154,0.0004501343
154,0.0004119873
154,0.0001373291
154,0.0003662109
154,0.0004272461
154,0.0004730225
154,1.525879E-05
154,0.0007324219
154,6.103516E-05
154,3.051758E-05
154,0.0005722046
154,6.103516E-05
155,0.0004959106
155,0.0003890991
155,0.000289917
155,0.0002365112
155,0.0003967285
155,0.0005569458
155,7.629395E-05
155,0.0004730225
155,0.0002670288
155,0.0004730225
155,0.0002365112
155,0.0003890991
155,0.0003356934
155,0.0005340576
155,5.340576E-05
155,0.0004959106
156,0.0004272461
156,0.0003509521
156,0.0001602173
156,0.0003509521
156,0.0003585815
156,0.0004272461
156,0.0003509521
156,0.0003967285
156,0.0003585815
156,4.577637E-05
156,0.0006027222
156,0.0004806519
156,0.0003356934
156,0.0001907349
156,0.00025177
156,0.0004882813
157,0.0005645752
157,0.0002212524
157,0.00050354
157,0.0002441406
157,0.0004806519
157,0.0001449585
157,0.0004348755
157,0.0005950928
157,5.340576E-05
157,0.0004348755
157,0.0003814697
157,0.0006408691
157,0.000289917
157,0.0002288818
157,0.0004959106
157,0.0005264282
157,3.814697E-05
158,0.00050354
158,0.0004730225
158,0.0002746582
158,0.000541687
158,0.000289917
158,0.0005722046
158,0.0001831055
158,0.0004882813
158,0.0004348755
158,0.0002670288
158,0.0004425049
158,0
158,0.0005874634
158,0.0004272461
158,0.0006713867
158,0.0002670288
159,0.0003890991
159,0.000617981
159,0.0002441406
159,0.0001983643
159,0.0007019043
159,0.0003356934
159,0.0002670288
159,0.0005493164
159,0.0002746582
159,0.0005874634
159,0.0003890991
159,0.0004196167
159,0.0003967285
159,0.0003128052
159,0.0003890991
159,0.0002593994
159,0.000579834
160,0.0006942749
160,0.0002593994
160,0.0004196167
160,0.0004806519
160,0.0004501343
160,0.0005264282
160,5.340576E-05
160,0.0005187988
160,0.0001602173
160,0.0008621216
160,7.629395E-06
160,0.0004882813
160,0.0002822876
160,0.0007019043
160,0.0002593994
160,0.0008087158
161,0.0004119873
161,0.000793457
161,0.0002288818
161,9.918213E-05
161,0.000579834
161,0.000579834
161,0.0004119873
161,0.0004425049
161,0.0002441406
161,0.0003356934
161,0.0007324219
161,0.0002441406
161,0.0006790161
161,3.814697E-05
161,0.0007629395
161,0.0004501343
162,0.0003738403
162,0.0008468628
162,9.155273E-05
162,0.0007095337
162,0.0002365112
162,0.0008468628
162,9.155273E-05
162,0.0005874634
162,0.0002212524
162,0.0005340576
162,0.0004119873
162,0.0007476807
162,0.0001754761
162,0.0005340576
162,0.0003585815
162,0.0004196167
162,0.0007476807
163,0.0004577637
163,0.0002365112
163,0.0002975464
163,0.0003967285
163,0.0007095337
163,0.0006027222
163,0.0003890991
163,0.0003204346
163,0.0005264282
163,0.0003204346
163,0.0007781982
163,0.0004348755
163,0.0006027222
163,6.866455E-05
163,0.0007095337
163,0.000328064
164,0.000579834
164,0.0002365112
164,0.0005187988
164,0.000617981
164,0.0002975464
164,0.0004730225
164,0.0007171631
164,0.0002288818
164,0.0005950928
164,0.0006790161
164,0.000289917
164,0.0004043579
164,0.0005722046
164,9.918213E-05
164,0.0009078979
164,0.0005264282
164,9.918213E-05
165,0.0006256104
165,0.000213623
165,0.0009078979
165,0.000289917
165,0.0003738403
165,0.0007705688
165,0.0003585815
165,0.0005340576
165,0.0004730225
165,0.00050354
165,0.0007019043
165,3.051758E-05
165,0.0004653931
165,0.0006942749
165,0.0004196167
165,0.0006103516
166,0.00050354
166,0.000617981
166,0.0003738403
166,0.0005187988
166,0.0001907349
166,0.0007781982
166,0.0007095337
166,0.0004119873
166,0.0004043579
166,0.0006256104
166,0.0001831055
166,0.0005187988
166,0.0005874634
166,0.0004043579
166,0.0005493164
166,0.0003051758
167,0.0007705688
167,0.0003814697
167,0.0003585815
167,0.0005645752
167,0.0005645752
167,0.0006027222
167,0.0005187988
167,0.0003738403
167,0.0006103516
167,0.000289917
167,0.0007629395
167,1.525879E-05
167,0.0008087158
167,0.0004577637
167,0.0006637573
167,0.0004272461
167,0.0004730225
168,0.0005493164
168,0.0004425049
168,0.00050354
168,0.0006561279
168,0.0004043579
168,0.0004043579
168,0.0006103516
168,0.0006790161
168,0.00050354
168,0.0005340576
168,0.0005645752
168,0.0003738403
168,0.0001754761
168,0.0008163452
168,0.0005569458
168,0.0005874634
169,0.0002441406
169,0.0007095337
169,0.0007247925
169,0.0002975464
169,0.0007019043
169,0.0003051758
169,0.0004348755
169,0.0005187988
169,0.0004653931
169,0.0007629395
169,0.0006637573
169,0.0004348755
169,0.0001068115
169,0.000831604
169,0.0006332397
169,0.0003128052
170,0.0004653931
170,0.0003967285
170,0.0008621216
170,0.0003585815
170,0.0006713867
170,0.0005340576
170,0.0003585815
170,0.0007400513
170,0.0001754761
170,0.0008773804
170,0.0001983643
170,0.0006332397
170,0.0007247925
170,0.0006332397
170,6.866455E-05
170,0.0008010864
170,0.0002670288
171,0.0006027222
171,0.0004959106
171,0.0006942749
171,0.0003509521
171,0.000793457
171,0.0001602173
171,0.0008239746
171,0.0003738403
171,0.0004501343
171,0.0008773804
171,0.0003662109
171,0.0001449585
171,0.0009002686
171,0.0003814697
171,0.0007247925
171,0.0002975464
172,0.0005187988
172,0.0004425049
172,0.0005493164
172,0.0002593994
172,0.0009384155
172,0.0003814697
172,0.0008087158
172,0.0001678467
172,0.0005569458
172,0.0005569458
172,0.0004730225
172,0.0004577637
172,0.000579834
172,0.0006866455
172,0.0007171631
172,0.0001296997
172,0.0007705688
173,0.0003204346
173,0.0007476807
173,0.0002212524
173,0.0004501343
173,0.00050354
173,0.0009689331
173,7.629395E-05
173,0.0009460449
173,0.0004501343
173,0.000579834
173,0.0004882813
173,0.0004577637
173,0.0004882813
173,0.0003738403
173,0.0004501343
173,0.0007553101
174,0.000328064
174,0.0005722046
174,0.0006027222
174,0.0004730225
174,0.0006713867
174,0.0004653931
174,0.0003814697
174,0.0007019043
174,0.0003128052
174,0.0004425049
174,0.0008621216
174,0.0004959106
174,0.0003051758
174,0.0009613037
174,0.0003967285
174,0.0003509521
175,0.000541687
175,0.0004653931
175,0.000579834
175,0.000328064
175,0.000869751
175,0.0002212524
175,0.0006637573
175,0.0003662109
175,0.0003738403
175,0.0009384155
175,0.0002212524
175,0.0007553101
175,0.0003204346
175,0.0008773804
175,0.0003890991
175,0.0004043579
175,0.0006866455
176,0.0003204346
176,0.0005722046
176,0.0006027222
176,0.0006103516
176,0.0004577637
176,0.000289917
176,0.0005722046
176,0.00050354
176,0.0006637573
176,0.0006561279
176,0.0003662109
176,0.00050354
176,0.0005950928
176,0.0005569458
176,0.0005874634
176,0.0004730225
177,0.0006103516
177,0.0005950928
177,0.000328064
177,0.0009307861
177,0.0002212524
177,0.0003356934
177,0.0004882813
177,0.0006561279
177,0.0007705688
177,0.0003433228
177,0.0005569458
177,0.0002975464
177,0.0006027222
177,0.0007019043
177,0.0006332397
177,0.0003433228
177,0.0004348755
178,0.0004425049
178,0.0007019043
178,0.0005187988
178,0.0007629395
178,0.0003433228
178,0.000579834
178,0.0005950928
178,0.0001754761
178,0.0004653931
178,0.0007400513
178,0.0005187988
178,0.0005111694
178,0.0007019043
178,0.0004959106
178,0.0003204346
178,0.0004196167
179,0.0004959106
179,0.000541687
179,0.000831604
179,0.0006103516
179,0.0006103516
179,0.0004043579
179,0.0004577637
179,0.0003967285
179,0.0006637573
179,0.0003890991
179,0.0007324219
179,0.0003204346
179,0.0005340576
179,0.0006637573
179,0.0004196167
179,0.000869751
180,9.918213E-05
180,0.0008621216
180,0.0003433228
180,0.0007629395
180,0.000328064
180,0.0004425049
180,0.0006256104
180,0.0005493164
180,0.0006027222
180,0.000328064
180,0.0004653931
180,0.0007781982
180,0.0004196167
180,0.0004043579
180,0.0007781982
180,0.0001754761
180,0.0007095337
181,0.0006637573
181,0.0003890991
181,0.0005950928
181,0.0003204346
181,0.0003509521
181,0.0006027222
181,0.0007705688
181,0.0004348755
181,0.0006027222
181,0.000579834
181,0.0004959106
181,0.0006561279
181,2.288818E-05
181,0.0009078979
181,0.000617981
181,0.0004577637
182,0.0007247925
182,0.0004577637
182,0.0003662109
182,0.00050354
182,0.0005645752
182,0.0006942749
182,0.0004043579
182,0.0004043579
182,0.0009231567
182,0.0002975464
182,0.00050354
182,0.0003738403
182,0.0006408691
182,0.0007781982
182,0.0004959106
182,0.0003585815
182,0.0004272461
183,0.0006103516
183,0.0007247925
183,0.0004119873
183,0.0003967285
183,0.0006866455
183,0.0001296997
183,0.0009460449
183,0.0006103516
183,0.0001602173
183,0.0005645752
183,0.0005645752
183,0.0005187988
183,0.0005874634
183,0.0006408691
183,0.0002365112
183,0.0006332397
184,0.0004959106
184,0.0005874634
184,0.0005111694
184,0.0003051758
184,0.0009384155
184,0.0001983643
184,0.0008010864
184,0.0003128052
184,0.0002365112
184,0.0008087158
184,4.577637E-05
184,0.001091003
184,0.0002593994
184,0.0007019043
184,0.0004959106
184,0.0002670288
185,0.0008163452
185,0.0004119873
